,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
74878,55796.0,-0.28074491909821,0.54713631490934,1.22624672801299,-0.187830963411878,0.562143411977308,0.919551810648613,0.288495204797097,0.372086566147943,-0.139299766465622,-0.4999444992805,-0.00774595398455688,0.328048918008269,-0.459193619830116,0.0168467656725976,-0.662414008453728,-0.00892749778467134,-0.359368071037693,-0.0740600320807664,0.73519220143821,-0.0659749374613225,-0.226476358199102,-0.553281159310756,-0.173249229551925,-1.1406433706087,-0.0598008003710414,0.226478633226363,0.0164390962132244,-0.00340229550505165,9.99,0
136698,81826.0,1.05277337268766,-1.60921559642223,0.119258670938668,-1.14492324112348,-1.6282130381562,-0.972618889079823,-0.424823559135537,-0.389652073717765,-2.09741176404633,1.2951281800035,-0.274907585129553,-0.331075827108096,1.47506291489634,-0.38151468271639,0.442127187236096,-0.444973185484283,0.488673413257959,-0.291763786924147,-0.231454734748201,0.227549071806419,-0.192617173215465,-0.696015697332604,-0.115755451451928,0.386732816613038,0.248898617181082,-0.368408463245583,-0.0150799837131195,0.0661474468191242,257.89,0
57433,47909.0,-0.792285139845941,0.585759439145218,2.28569800199219,-0.0616670205687452,-0.0302795339028573,0.610387181197183,0.216224747347703,0.431349598498221,-0.30842429367212,-0.602758825072457,0.857830360363112,0.323464935498118,-0.402362226127589,0.114871174964132,0.37946173149409,0.854800258487637,-1.02778904844213,0.645878860371147,-1.1914953079524,-0.0785238239049908,0.266887690210222,0.628997178636048,-0.135048000917983,-0.335806344922197,-0.0931181939517305,-0.483092252984755,0.124830387232256,0.111740448309472,45.0,0
56101,47272.0,-2.51390666322997,-1.3344420254863,2.30688069177862,-0.502819763522251,0.166575451814815,-1.48224215011333,-1.25321930286788,0.713651720093282,0.172765265360417,-1.16571688155528,-0.837812081618134,-0.165318252786673,-0.241577692793219,0.120682225979223,1.10193056096665,1.23644883829357,-0.64237389857223,0.516651375095989,-1.06526162372546,0.414948038463244,0.466742613671511,0.419234330370794,-0.227911468965792,0.468940936243751,0.0897489134102214,0.991896041127381,-0.115672616592355,-0.299432891599816,27.0,0
224948,144034.0,-0.628306264754917,0.860711594514374,-0.316742237876437,-0.714560136825923,0.184470765196243,-0.435960148377628,0.930921563487288,0.3834056091416,-0.453269962724076,-0.577470569904311,0.156108978039599,0.634696614129409,-0.44492539453327,0.720632519423981,-1.35152048684118,0.0811658881169598,-0.438946729463718,-0.0999448874268779,0.354546230968235,0.0234954073160619,-0.0371287670265157,-0.193676659166685,0.257283270844264,-0.404341999628628,-0.785416040783892,0.160780154240852,0.236345025510609,0.200940358607191,89.17,0
145074,86615.0,-0.102470737421864,0.444906394161415,-0.999173774117663,-1.60102351650655,3.63177893058351,3.26381627534134,0.714513857297934,0.418302635107571,-0.0630638758344947,-0.544647352099833,0.324920769223637,-0.396529555560785,-0.493526069467851,-1.15004721978556,0.301602147874247,-0.00247918273132615,0.196075649036152,-0.410823543563118,-0.229726207340938,0.0803329532023922,-0.387971294755118,-0.907585005126625,-0.0887902493473707,0.602591166246624,-0.266661859557964,0.142154866469925,-0.455760085252439,-0.39621818387768,1.79,0
67700,52664.0,1.01841181981555,1.03666300867632,-1.68981370722484,1.31547583332268,1.69843605562986,0.528806548957574,0.33171450239883,0.364538761567697,-0.711797938764263,-1.57028828006989,3.46301782070354,0.538411363115917,-0.378095384528423,-3.04549517963225,1.46891114338139,-0.0297415143257285,3.66458848086925,-0.105189588790714,-2.0979443214639,-0.167555416292594,-0.0402375927503545,0.0961715739635631,-0.0925489695836041,-1.34566370602836,0.510304957067478,-0.182673522501729,0.107058302469808,0.0718180029478637,0.89,0
279619,168990.0,-0.128955951505578,0.690657198812738,0.68112956648308,-0.0359243039814667,0.525859539971603,-0.61798439210119,0.728077396854321,-0.057807056544674,-0.651115143930365,-0.197907735118235,0.901855139481378,0.588686967929585,-0.344526428621131,0.542905008763094,-0.388116824763459,-0.449417741745654,-0.106810247989177,-0.148605311458614,1.34536309760161,0.00442564262830084,-0.106641802744306,-0.271221457093379,0.0523018123461721,0.0256782727767506,-0.861300391656216,0.275633754198859,0.134969831746386,0.176309461012619,0.99,0
156498,108242.0,-0.519032657586023,0.671245822543288,2.25838476907888,-0.297485255006598,0.247390929777689,0.207871159216182,0.317807747952044,-0.00606423997923978,1.479094761106,-0.9360592302424,1.48702038057611,-2.71375298802435,0.296957498144344,1.69767985525116,0.117137994280186,0.0204569116773988,0.0601620375675628,1.19742865837954,0.891961586052407,-0.00991925679701237,-0.289020509724465,-0.467778596681185,-0.335396315241337,-0.535450210829173,0.2181697704332,-0.717397664959638,-0.0894713136247101,-0.162691965566111,2.12,0
92769,64087.0,1.09766630483021,-0.386613270693765,0.573852364507702,0.482855457319583,-0.762507573655124,-0.0410538556816207,-0.449673994943486,0.271656087842545,0.760988064353614,-0.125519632954949,0.99103558257962,0.195616768563189,-2.33555011679142,0.464023428311706,-0.56615780788713,-0.445151807277677,0.359830327743131,-0.367437724155604,0.182298056980269,-0.230410624931733,-0.0165726798043285,0.0489526080301511,-0.0302611432279143,0.256085045956401,0.328716255861781,0.675486582383409,-0.0384762779993571,-0.0054741402767478,27.83,0
284684,172676.0,-0.765619847041794,0.614561409154034,-0.409792618739298,-0.34270174011059,0.259707097713181,-1.32344119603066,0.642990462367781,0.287590116037695,0.170001353420383,-1.92778320400139,-0.902402605408619,-0.373472597193884,-1.04027633246921,-1.21466949879543,-0.436186767147125,0.242250832398522,1.31827229581272,0.373333934267406,-0.125901142227951,-0.0353810304024908,-0.123521504506514,-0.60039629610225,0.0170246047272678,-0.116770319146401,0.214874622043339,-0.085085389958813,-0.155997548128383,-0.108183933553693,75.91,0
46136,42652.0,-1.32757014056358,-0.64615454861688,1.37021167995477,1.55549983412339,1.34558050344721,-0.963676950357999,-0.151488403804531,0.110135433938543,-0.604109240803907,-0.0615439894635622,-0.324926902704619,-0.0254493906056206,0.056318443851817,0.415325970224222,1.52730748054446,-0.650488430121567,0.184741635412464,-0.142446393162649,0.269219811263742,0.525376474298156,0.383825627100185,0.664880858023234,0.285997674812677,0.0839469742670254,-0.263385059720944,-0.206394483326255,0.124116373527664,0.194955250677025,75.24,0
151464,95560.0,-2.49114575765149,1.05496257165458,0.552571041562128,-0.408201781646378,0.709583722411922,0.210859297209034,0.70539639018756,-0.130111900452126,2.8839931779926,1.18036888498405,1.328895884054,-1.8163664013214,0.748206051541083,0.568938792561518,-3.13561818874364,-0.867684036577426,0.572964671348159,-0.337085336869209,0.493687417922935,0.241220105738381,-0.751990345222749,-0.756762787532973,0.292815272441736,0.629949394972394,0.204213522518873,0.00150034475068175,0.194512441533904,0.660236145289,0.01,0
228578,145572.0,-0.479323749197849,-0.126119703038462,-0.683628446352776,-3.13047238212104,0.926070052820208,-2.15408699290867,1.52435235676738,-0.701589152716845,-1.15646425041507,-0.836116442529924,-0.827214074510088,0.239841822840212,0.625674409225102,0.575309256639286,-0.0978450688362957,-3.23869720993726,0.37275448832884,0.874463927416691,0.040206512966213,-0.287625451632803,0.0664048215243779,0.696298529407213,-0.446334384212028,0.0735349485614025,0.950333836259904,0.229151868432562,0.0322217475308796,0.0993948960655477,54.84,0
202381,134301.0,2.12518378500365,-0.0922574565831073,-2.30943335417585,0.0869382015235706,0.797092199451657,-0.590325747361439,0.426176915143783,-0.186639120444898,0.186558928199535,0.384781205364568,0.078287654272207,-0.184202244713601,-1.81919068735432,1.07649919714516,-0.770776257342516,-0.193143457630097,-0.458071204636288,0.133225957515971,0.640470971362613,-0.299186146839027,0.0893038252563473,0.316681266551975,-0.0517173439659784,0.230511463474005,0.380209241879793,0.698597036725684,-0.133432085169719,-0.0974295177416473,0.76,0
34555,37721.0,-1.00536068157319,0.523784149989679,2.38182686627096,0.559785861505816,0.499799457396625,2.46200392727681,-0.347333208283047,0.983481163620633,-0.195796753108775,-0.35768896542392,1.61095465789448,0.863701470376021,-0.215758549025309,0.0203381258282272,1.28184693587036,-1.09674429389256,0.748716749014192,-1.01348759123908,-0.625509581106235,0.134991723698539,0.151890414145826,0.724022914514923,-0.132685263293056,-1.36222071911074,-0.0164550158033188,-0.130588123225988,0.425859609017927,0.128754762164561,23.66,0
92608,64009.0,1.25106691195087,-0.644752192448983,0.370734464887611,-0.668294224114028,-1.08296851958338,-0.884679572955964,-0.45575927513446,-0.1606399261955,-1.15605009678147,0.784443930720584,1.66976853181512,0.303595982934912,0.397744388904931,0.0338145681559542,-0.0305467876003395,1.17832446291069,0.0677610779503973,-0.896220969840061,0.660814785848843,0.213684479649618,0.359652604096352,0.830269278093339,-0.16871665751032,0.587320155613034,0.555781488971736,-0.122098644215471,-0.0123961686223228,0.0147348122394314,68.97,0
239148,149979.0,0.0246180457201645,0.810435047404218,-1.61801226154207,-0.461969971348467,3.23147636876717,3.6753100811485,0.368827698691608,0.905548564415932,-0.0391675255943182,-0.847029134107356,-0.3172730574758,-0.164390160012676,-0.555654148609516,-1.07865236671491,-0.62497747626438,-0.165192834074875,0.519201595612322,0.257298677507547,-0.736823526989926,-0.178702237321352,0.158923639743362,0.556312371510374,-0.160509447251617,0.603199434849803,-0.230692725842119,-0.583548495524832,0.0574577895031147,0.12028342183322,12.04,0
183730,125928.0,-1.13280203215879,0.517947331058705,1.62509197152357,-1.78267561822676,-0.338952128951359,0.0791581448413556,-0.0348638755237832,0.331501631534964,-1.37312538080054,0.22964252720589,0.257711772177575,0.768551699256916,1.30148462441694,-0.306778967566416,-0.685062204957789,-0.818752367291997,-0.677979135328329,1.51582266966038,-0.379735854516581,-0.268340940088238,-0.632616055877551,-1.26696548814046,-0.194328805438351,-0.518092362877342,0.156948898109805,0.340971806680002,-0.159506490987728,-0.188468377081107,13.95,0
172334,121057.0,1.99631672874485,-0.31329462419114,-1.50358155526269,0.322598759423525,0.166763627776879,-0.604631196615368,0.156244765814082,-0.186646945763439,0.72912606477057,0.0555637306123402,-1.2843681213782,-0.197643691197068,-0.870599582448119,0.410694447112578,-0.0472225409925272,-0.0939713169186714,-0.267779747183546,-0.631386962569517,0.324995989028018,-0.14813360610761,-0.256222165070937,-0.761019944634031,0.248765507899747,0.463353957719772,-0.184442312619518,0.256966135546242,-0.0942761335890049,-0.0526507717520506,53.06,0
220066,142006.0,-1.63317657423586,0.343307275714239,1.44118821811369,4.60867090553661,0.614354282308942,1.17041713845463,-0.711854990310129,0.879863977305327,-1.74303407040701,1.63504983800804,0.412649647202727,0.432519050028571,0.849720778737684,0.120166729472239,0.0332496192639612,0.359495834194954,-0.0478423506196178,0.969261496083508,1.2903454775318,0.0721924866948468,0.254389836022235,1.17457065547624,1.01600013156381,0.708536541171437,-0.385948335327704,0.438652062702984,0.397436954253426,0.0676215470965747,20.04,0
74157,55448.0,1.29487546965206,0.0928054063610848,-1.30020536221667,-0.057822974925885,2.25512313679561,3.29228887077749,-0.35708873960279,0.763698912583175,-0.153631435181551,0.0734617782883254,-0.161979993598342,0.02877566228757,-0.0225750103304755,0.525721509302242,1.10460577204703,0.374153945749901,-0.927047898859321,0.290311177023413,0.000594606867404473,-0.0132917908128313,-0.0238967406326185,-0.17712980984712,-0.137373648517799,1.00414072722617,0.8468848393796,-0.313118303031207,0.0158037777123159,0.0140092872564538,6.9,0
52389,45421.0,-0.306093175065913,0.440026332009303,1.03742144939727,0.855636270398924,0.453714829264197,0.120762757246009,0.175298567115279,0.245650804671231,-0.543652345808326,0.113581566422494,0.718806522987082,-0.40003045925066,-1.94290081762229,0.808381582439758,0.529040216934911,-0.992114937332154,0.621978409106339,0.139464791550277,1.98094702408937,0.0692585203864387,0.109644836711738,0.361208818168511,-0.161505948648226,-0.268466096342059,-0.386940118723473,0.762860962376561,0.110774467523522,0.121996233713393,0.0,0
274689,166159.0,1.95855627758249,-0.371696993849825,-1.77067443849421,0.0751722762614858,0.605922437644752,0.144260797167759,0.0304639857172615,-0.055282865999783,0.242637635568133,0.32158680291883,0.022568443669076,0.480138153209533,0.221388794668129,0.518763888774341,0.119071267176472,0.681166247443416,-1.21386405591416,0.662539721918111,0.362297938839407,0.0119668938442144,0.162256991941777,0.337016916467739,-0.0649705920525767,-0.306157066344023,0.0857800433198215,0.390678256387639,-0.0833735550431063,-0.0615784149142842,79.8,0
156454,108137.0,1.8504185221399,0.497198939974795,0.425238959906113,4.02162047402057,-0.119010512051331,0.237854817367217,-0.439122722683263,-0.00289873953048854,0.761862859771192,0.977448018328322,-0.137831048515543,-2.37538286876756,2.18425142789077,1.23750548164514,-1.14977666054299,1.20366109258306,-0.198188043835162,-0.229460851079058,-1.86558485156767,-0.288482835812762,-0.334715103238934,-0.693213115476177,0.445924989315228,-0.153991762195838,-0.593524264635692,-0.418636416636422,-0.012117367113807,-0.0295778406877777,12.13,0
146247,87564.0,-0.00971386906807948,0.677949533574068,0.309067502309824,-0.659839770131489,0.237219493461271,-0.888913076866743,0.802465886376909,0.0374293259415489,-0.0310032434977567,-0.191584004172121,0.538443978845439,-0.132780751965192,-1.94873246434398,0.684531423969301,-0.906587901915675,0.164115254986051,-0.519658427750519,-0.0540350097670356,0.181997673067108,-0.142335348128201,-0.222138187232973,-0.593908964769369,0.0994582672235413,0.0192096914576262,-0.593275235605503,0.121147215482567,0.230123888519078,0.0843833104993112,7.14,0
266124,162197.0,2.09650619417045,-0.0112519585573835,-2.41889341790311,-0.248034922818413,0.915099746456239,-0.835581021923079,0.651401948157178,-0.339183696718283,0.00676501240871211,0.184885118943082,0.604733171226308,0.593273684704286,-0.395211611614789,1.03637942684358,-0.216129210951015,-0.274814950819381,-0.670255549673414,0.169257448740027,0.570862376319165,-0.172458893625221,0.171837227331586,0.516845503717707,-0.0859420200147491,0.330710708664362,0.470185387613224,0.213618853385812,-0.100776748032109,-0.0840047376632258,21.6,0
247025,153429.0,1.91280682858883,-0.0549279831022945,-1.8547437427496,0.518470904197649,0.368018368549646,-0.900247328061851,0.31292185402125,-0.266804339975958,0.459280654081488,-0.500635303431305,-0.461143181469798,0.175141528683238,0.160421573193986,-1.043786824275,0.222731994560516,0.37728675827199,0.636467184968336,-0.226068033989215,-0.0160557422802414,0.0221818758998703,-0.322582493322615,-1.00350430522724,0.267193290302932,0.557862875578392,-0.289127962289006,0.160651940781974,-0.0751030643414136,-0.0112382820418082,83.78,0
189959,128627.0,-0.86528512125485,-0.979506375353566,2.58754044971074,-2.78114413257512,-0.887336479058106,-0.579689007259679,-0.976755307278374,0.132058300563087,-1.65826314704297,0.335741507638848,-1.25694374085147,-0.910901732067536,0.767742401927394,-1.12264227631579,-0.540789890198636,0.0301300191124906,0.106430665297734,0.327876646733655,-0.874734023494732,-0.211954841792026,-0.106978181832071,-0.0105278673538766,-0.21195547620405,0.0210260082719137,0.358236889832197,-0.209483128767466,0.062050947318257,0.0747297911393417,8.0,0
247909,153732.0,-9.9851358011624,8.64853592908569,-8.17836472081543,-1.69783104243491,-4.22380848577857,-1.25347373123402,-4.29298741505818,6.10182909901472,2.59088861176522,4.70767077677206,-2.10197297090872,1.76918531261864,-0.578411833590334,3.31637481284747,-0.0894571571114222,1.24562753965361,0.961544747148269,1.31529000710446,-0.0425948584667225,1.74859066624236,0.141095954811662,0.422475124772726,0.762708616634522,-1.5672927784028,0.896443613584499,-0.026474815931225,1.18270350271334,0.715002474634364,0.89,0
199022,132774.0,-2.51417012000049,-1.85937560948869,1.28440938888711,-0.0955879342271572,1.49850755891924,5.22582938981283,-1.81347234647071,1.56122895165833,0.608072771815681,0.858731679791826,-1.26984898829032,0.0603682051949777,0.0783095663615371,-1.43361143121477,-0.75226135935548,-2.20994694575817,0.49257788795457,1.64856101769501,0.0709711556944337,-0.150225778828642,-0.468465342432479,0.0438176958198179,-0.318666819705181,0.734374502580083,0.669126301917889,-0.104482175589999,0.782130938416183,0.57414733924907,200.0,0
216093,140344.0,-1.57415091608156,1.63344497444987,0.996051055833649,0.996372466215306,-0.488937861814407,0.367712177612327,-0.270667457293873,1.19423858181707,0.125443940173828,-0.589960904391002,-1.94054152776686,-0.392390814740062,-1.73371572802995,0.535034027995476,-0.651754106472563,-0.571973905245855,0.750314747180529,-0.28701787790128,1.3254983240101,-0.0334063712194483,-0.542542559961714,-1.52631932074135,-0.0184801764426503,0.613257816540379,0.460480820976985,-0.801710451435944,0.203977501728164,0.0737060266167595,7.29,0
153157,98050.0,2.07668523022068,0.0996439499219393,-1.89126823502399,0.193866492409513,0.392914543031309,-1.54686602663457,0.545607224876038,-0.493520620655061,1.41188996277222,-0.144880011221439,1.89324805818633,-2.19588619052008,0.181706076241246,2.70326535245548,-0.935639483541316,-0.447151169674114,0.336930069598146,0.342716700919326,0.162233500767165,-0.352187435907296,0.0436758511157265,0.41718983420026,-0.0197557476354546,0.0417523858503835,0.328982431051221,0.180255487782817,-0.125421274984336,-0.0963674542353273,8.0,0
186032,126926.0,2.019487792375,0.181660724095274,-2.04488480608042,1.15555074948054,0.737792927332914,-0.98498705273483,0.706649651681642,-0.348744384406999,0.0261427914733722,0.383816958610465,-0.991652481020264,-0.547322686090745,-1.34967235615541,1.05687045436045,0.418616901297147,-0.364497618627707,-0.354220760353647,-0.296094151854806,-0.422780258813422,-0.282762572205074,0.120467655496206,0.304968437825526,0.0115603521076072,0.638966707408906,0.431779198987793,-0.510685982343673,-0.0476171590649145,-0.055157674300146,33.45,0
226864,144832.0,0.0343413623078303,1.0452542064064,1.97676568482173,2.83619134143005,0.618041308176953,0.367654150112815,0.766454987530534,-0.340103687987298,-0.73104931817833,1.21868781813956,-1.30017372672214,-0.354776574627738,0.597008518646705,-0.951931897010435,-1.07463055276504,0.952602182938718,-1.26144422103063,0.027069405307559,-1.93516948936438,-0.0826336829641856,0.203261355850254,0.978733451147126,-0.191306416967164,0.0432976653794366,-0.474164914122749,-0.0757728915276464,-0.371041275542528,-0.384680292165118,0.0,0
259529,159155.0,2.03018300962356,0.157990604882777,-1.63787098828265,0.782259564741841,0.146697743918028,-1.15370819581389,0.110811197243563,-0.290930512826627,0.747456593154175,-0.692774529867818,-0.439588410056072,0.394365545981181,0.328357043155185,-1.79571502306524,-0.434321608405883,0.0299960123781109,1.2687943573414,0.0222009426965516,-0.196622243174635,-0.1654950814039,-0.0227179105613007,0.296111921549481,0.0413375119617824,-0.0678268778846891,0.0940043650711939,0.640467081695539,-0.0334325568132471,-0.0302164791219711,1.0,0
209526,137605.0,-1.17763790056298,0.73571623998999,-0.896933575264387,0.0800500933199548,1.55912380336817,0.133925175478613,0.640713972735641,0.284733875246024,0.151603363020187,-1.53697971953289,0.0603535276941122,0.0688589847928292,-0.363683471299543,-1.86610739379465,0.499688235223157,-1.06965092983061,2.59087196064683,-0.835226168459455,-0.82933807820813,-0.379057149502902,0.00985557638512383,0.42905469694057,-0.401256316765316,-1.16017719656093,-0.680922610453494,-0.272876341112126,-0.112861251666885,-0.246994198542334,43.05,0
168904,119434.0,-0.0344453237089939,-0.166313062322466,0.503142525759205,-2.22217294867812,-0.556510876236764,0.75416909894597,-1.72347850333902,-2.35003086382997,-0.832526016260914,-0.478336410019575,0.122038501042586,-0.570439260556398,-1.43533296750392,0.338018067720888,-0.924132617816335,1.94733535175294,-0.32240814472701,-0.451680905837359,-0.210051080445177,0.601273321231487,-0.950162956969535,1.09091928057684,-0.223491245176779,0.281643291161791,0.919729931742185,-0.108972532103352,0.0574095529306407,0.228595238234539,19.0,0
188592,128042.0,1.83901427550429,-0.914881211570558,0.20131641682553,0.239700949069219,-1.24348658583936,0.148761248763119,-1.24691670743113,0.307424703051737,1.47964959348006,0.151088988754274,0.324170959693332,0.382246784382317,-0.727555855720614,-0.0910688364988174,0.38614844919278,1.16444565267335,-1.03761316113487,1.06644468471981,-0.0835469542666873,-0.107235594827035,0.259062974786713,0.736366589093769,0.165424806549006,-0.310192586662338,-0.610906518591155,0.62321044044153,-0.0166999271269614,-0.0411171564080991,59.7,0
61853,50016.0,-0.037516380890711,0.859735957574042,1.4493828078862,1.32013664598184,0.451052037878188,0.0563298927610176,0.800408802969707,-0.210371411464171,-0.265040362997267,-0.0198772034295991,-0.467083565722452,0.450693189980729,0.497914907597919,-0.280955239281776,0.0942942826843101,-1.32465167805532,0.456789341180256,-0.781276669185787,0.709531126634943,0.0652651808570755,0.0045208414426778,0.503026945465936,-0.107357254757156,0.120116036613888,-0.575061695162786,-0.346794764961377,0.0841357122627495,-0.0312688350004257,2.0,0
117573,74725.0,-0.267763940689231,0.0822639942740435,0.0852133903791391,-2.10751841668299,0.99654538614794,0.963721592623565,0.221055503251368,0.454724977428683,-1.55706478095012,0.386219863776456,1.77303729351121,0.0379721163623449,-0.291377594455939,0.303814636984729,0.0234963131627908,-0.0826496588323029,0.909106838948923,-2.82167428044957,-1.19902533413225,-0.0107070670089859,0.47960755259902,1.5141703058353,0.0467415509738528,-1.31389349403796,-0.942398168609306,-0.291990339677666,0.494482016708385,0.250056612496404,10.0,0
167309,118607.0,1.7025479893455,-1.29941744436973,-1.7637942703238,0.699502318102486,-0.175359449907144,0.127355136716428,-0.0226224796665978,-0.119802928604202,-0.265007781814283,0.900800650655173,-2.15440242764641,-0.770633039669751,-0.936725801444609,0.301132971950829,-0.477612076850697,-1.73790850268742,-0.0975996606548998,1.22139784734686,-0.76240433118543,-0.245187719534553,-0.321273968771737,-0.825427466849502,-0.0577647786574594,-0.0531693857574389,0.0908713810616821,-0.620923643065995,-0.0163674633749121,-0.00706585579942037,244.68,0
235212,148299.0,2.08514071489683,0.107609594971502,-1.78191021836011,0.387274119700413,0.434617012010581,-0.806819609248119,0.139436899230174,-0.190544495558289,0.600857777161351,-0.359387688045786,-0.815928065388463,-0.2427551208487,-0.543431425882169,-0.727328375347631,0.286359360599041,0.391821132414269,0.45296549399469,-0.17872664892642,0.116009812932615,-0.191144827297981,-0.382070736642392,-1.0255745056495,0.327916899216868,0.361538184130534,-0.258820276985807,0.183452615602516,-0.0670952267360038,-0.0333631893929869,1.98,0
61481,49860.0,-2.95843389032582,2.23161057159597,-1.5994385663275,-2.71572293259279,1.56747944580896,2.92416800907114,-0.511549114233494,1.54009255809716,0.694273508653808,1.01597128330282,-0.388230369214763,0.0731048099078825,0.0127933296123272,0.237091734750918,0.626117163281259,0.825096557220599,-0.898482636501877,-0.0271268937902594,-0.379242270302337,0.334332449777054,-0.113192317759845,-0.464577121477468,0.0807214122651831,1.02286476972428,0.0452808764518972,0.672793337157744,-0.842008058387238,-0.207269135119113,7.3,0
121489,76212.0,1.45905989065665,-0.65503461035167,-1.2339499182592,-1.76362946768286,1.49343848616729,3.15576393634736,-0.935100012945957,0.740590057205372,-1.05154699717055,0.730842463861947,-0.219403461579515,-0.242259405336611,0.331666049849594,0.256582790696626,1.03840087291768,-0.927626008135106,-0.528470929063556,1.12648093466625,-0.291665003588928,-0.355646099231003,-0.644869397444262,-1.54467878516815,0.157272704811263,0.998569729275147,0.223837576750389,0.831963725687288,-0.056905596459313,0.00321307169267694,3.99,0
69834,53600.0,0.86491057475843,-0.883498003597573,0.976152788290401,0.129392397136987,-0.908083170997518,0.913260454944961,-0.786061046475293,0.469885017391298,0.975373647565045,-0.414211253312449,1.301153736986,1.2649168113785,-0.46623375721111,-0.209446710653228,-0.446018310256719,-0.484164174180256,0.479319702355872,-0.985842396708132,-0.00233143597378601,0.0755625526155988,-0.0622146778923064,-0.155064394062844,0.0338556307038669,-0.203530868411802,-0.0936803209725627,0.973192821807821,-0.0276803781228966,0.01620223839609,120.34,0
31758,36504.0,-0.819726911964072,-4.38456278234103,0.0467536100480757,0.414226472946767,-2.61584107372215,0.702319309410054,0.0449747508434114,0.111452794459149,-0.0982747246764566,0.0424286582072668,1.11770190598192,0.0489437084973348,-1.02522474376799,-0.213233430710782,-0.885531839115561,0.776948149211772,0.888863947630975,-1.20630557725807,0.436048882744536,2.12040307992967,0.727922870152335,-0.207244636986967,-0.876986461558091,0.290245194454619,-0.176102407189716,-0.354937257807948,-0.141887860598685,0.19704537449847,1076.04,0
176502,122799.0,-1.01539737209743,1.28412992431955,-1.04315451397895,-0.458390108332698,0.635369895765778,-1.68227114404769,0.829297713640726,0.311778570442152,-1.0175963041997,-1.07183678501142,-0.836511690685043,0.89327845234932,1.10062904028185,1.05093692242897,-0.0603739885015445,-0.441300496355895,-0.0586639544724993,-0.509855401516491,-0.216864908366154,-0.279850227967631,0.269974973928793,0.473721402323415,-0.349026900452486,0.0474468991416089,0.772415088258459,-0.152454299483266,-0.44192153611058,-0.260074932843934,1.0,0
139646,83269.0,1.22992334090932,-0.440219453908331,-0.705340508283351,-0.165042440888373,1.65626680397839,3.94246524706267,-0.940157839083713,1.00699829260082,0.84445201728361,-0.250123437924693,-0.775823676664352,0.389611752442051,-0.231197973169552,-0.320295907386318,-0.705875549516438,-0.156606684636681,-0.250066964669813,-0.157912536042535,0.697048716954898,0.0120883818981501,-0.188190434366233,-0.384945167457014,-0.112056131923725,1.06666506057634,0.688587172743738,0.436495401204097,0.0028885409337326,0.00991602768764281,18.25,0
168016,119025.0,2.24798373806884,-1.7678834704511,-2.20471628751969,-2.30024385003515,1.08482470535073,3.82584602487772,-1.69953331847379,0.909706837392729,-0.860877891651193,1.3660607874915,-0.741778493269055,-0.343370331383959,-0.00500737956604249,-0.669824280310469,-1.6878839332724,-1.50334677718955,1.1063575878974,-0.976769987734588,0.448961870771069,-0.403612799052096,-0.527399089401887,-0.87905505019457,0.35038494581935,0.678601438554906,-0.130106885071723,-0.301517005498478,0.0428042108146428,-0.0592710860860221,16.6,0
257883,158389.0,-0.348611033901499,-0.547097586655689,-0.126164016795843,-1.16055015960515,-0.283300662779653,-0.878974166105675,1.70699980756949,-0.741591812542851,-1.14828343257031,0.406704177381166,-1.04239877625179,-0.362988021813987,0.318472497393065,-0.184935020624936,-0.563167181789385,-1.74957242392227,-0.232392344965146,0.61254193054623,-0.76036712457699,-0.564948823572715,-0.533928803564333,-0.666147922335373,0.62488608583724,0.0283468999915212,-0.354138279858707,0.385666547796665,-0.139929603799862,-0.299483335636247,208.0,0
221833,142719.0,-0.435970107679222,-0.795461843443711,-0.680775635168155,-1.73170390062949,1.43480388206895,-2.18087569305655,0.369730670120849,-0.318680961007682,-1.72389280287748,0.560441690982705,0.746232938487117,-0.597786974485945,-0.921163552926258,0.71390093622647,-1.26217924771852,0.59632649664859,0.0365260601323931,-0.949315194653596,0.690880997378786,0.195485486094784,0.653145154121409,1.48076462642403,0.0310832597251136,0.114247892739957,-0.616473082336437,-0.154789714075868,0.14269804551083,0.242053373892961,18.09,0
78475,57545.0,1.17707601030142,0.578650670162681,-0.37680513437862,1.0665862689751,0.454467235389886,-0.208962500317082,0.125941599637074,0.0483905451999444,-0.3596358391332,-0.447753491077379,1.7094862644039,0.741439697863187,0.167937781118629,-0.896235699252675,0.607437853632363,0.492310347292224,0.567366062658556,0.589399478988932,-0.529684378955781,-0.0998754911163204,0.00858114078470953,0.107824477386428,-0.145691756415266,-0.410072495390181,0.640612284890062,-0.29578187331273,0.0457356566148637,0.0348618061038354,1.0,0
199510,132997.0,-1.01534340930942,-0.427272632802686,0.147466805840171,0.65948999601384,1.518246194082,0.317151363506689,0.248430289249007,-0.998901897383109,0.94261482376583,-0.117634325724629,-2.23083281854793,0.177269105328653,0.280565708279459,-0.821265241773496,-1.74173911192301,-0.529938200475031,-0.502945229771585,0.161172974048163,0.0184546287455653,-0.65137525267867,0.900469328399928,1.1250876935271,0.246602557020011,0.143374257505427,0.165272797782547,-0.368515264912517,0.0985957827500004,-0.144250540671482,38.97,0
